Date,Location,Latitude,Longitude,RainTomorrow,Forecast_RFC,FC_accuracy_RFC,Test_accuracy_RFC,Forecast_LR,FC_accuracy_LR,Test_accuracy_LR
2017-06-22,Albany,-35.031075,117.89494,1,1,0.82,0.78,,,
2017-06-23,Albany,-35.031075,117.89494,1,0,0.82,0.78,,,
2017-06-24,Albany,-35.031075,117.89494,0,0,0.82,0.78,,,
2017-06-25,Albany,-35.031075,117.89494,0,0,0.82,0.78,,,
2017-01-01,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-02,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-03,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-04,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-05,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-06,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-07,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-08,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-09,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-01-10,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-11,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-12,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-13,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-01-14,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-15,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-16,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-17,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-18,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-19,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-01-20,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-01-21,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-22,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-23,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-24,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-25,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-26,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-27,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-28,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-29,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-30,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-01-31,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-01,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-02,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-03,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-04,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-05,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-02-06,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-02-07,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-08,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-09,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-10,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-11,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-02-12,Albury,-36.074771,146.914504,0,1,0.92,0.87,,,
2017-02-13,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-14,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-15,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-16,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-17,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-18,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-21,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-22,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-23,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-24,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-25,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-26,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-27,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-02-28,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-01,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-02,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-03,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-04,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-05,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-06,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-07,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-08,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-09,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-10,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-11,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-14,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-15,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-16,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-17,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-18,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-19,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-24,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-25,Albury,-36.074771,146.914504,0,1,0.92,0.87,,,
2017-03-26,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-27,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-03-28,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-29,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-30,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-03-31,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-01,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-02,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-03,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-04,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-05,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-06,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-07,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-08,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-04-09,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-04-10,Albury,-36.074771,146.914504,0,1,0.92,0.87,,,
2017-04-11,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-12,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-13,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-14,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-15,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-16,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-17,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-18,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-19,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-20,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-21,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-04-22,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-23,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-24,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-04-25,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-04-26,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-27,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-28,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-29,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-04-30,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-01,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-02,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-03,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-04,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-05,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-06,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-07,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-08,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-09,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-10,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-11,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-12,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-13,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-14,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-15,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-16,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-17,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-18,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-19,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-05-20,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-21,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-22,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-23,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-05-24,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-25,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-26,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-27,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-05-28,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-05-29,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-05-30,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-05-31,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-01,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-02,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-03,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-04,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-05,Albury,-36.074771,146.914504,1,0,0.92,0.87,,,
2017-06-06,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-07,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-08,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-09,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-10,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-11,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-12,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-13,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-14,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-15,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-16,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-17,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-18,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-19,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-20,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-21,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-22,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-23,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-24,Albury,-36.074771,146.914504,0,0,0.92,0.87,,,
2017-06-25,Albury,-36.074771,146.914504,1,1,0.92,0.87,,,
2017-01-02,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-03,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-04,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-05,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,0.0,0.94,0.95
2017-01-06,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-07,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-08,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-09,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-10,AliceSprings,-33.865143,151.2099,0,1,0.96,0.94,1.0,0.94,0.95
2017-01-11,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-12,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-13,AliceSprings,-33.865143,151.2099,0,0,0.96,0.94,0.0,0.94,0.95
2017-01-16,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-17,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-18,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-19,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-20,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-21,AliceSprings,-33.865143,151.2099,1,0,0.96,0.94,0.0,0.94,0.95
2017-01-22,AliceSprings,-33.865143,151.2099,0,1,0.96,0.94,1.0,0.94,0.95
2017-01-23,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,0.0,0.94,0.95
2017-01-24,AliceSprings,-33.865143,151.2099,0,1,0.96,0.94,0.0,0.94,0.95
2017-01-25,AliceSprings,-33.865143,151.2099,0,0,0.96,0.94,0.0,0.94,0.95
2017-01-26,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-27,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-28,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-29,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-30,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-01-31,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-01,AliceSprings,-33.865143,151.2099,0,1,0.96,0.94,1.0,0.94,0.95
2017-02-02,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,0.0,0.94,0.95
2017-02-03,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-04,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-05,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-06,AliceSprings,-33.865143,151.2099,0,1,0.96,0.94,1.0,0.94,0.95
2017-02-07,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-08,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-09,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-10,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-11,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-12,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-13,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-14,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-15,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-16,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-17,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-18,AliceSprings,-33.865143,151.2099,1,0,0.96,0.94,0.0,0.94,0.95
2017-02-19,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,0.0,0.94,0.95
2017-02-20,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-21,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-22,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-23,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-24,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-25,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-26,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-27,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-02-28,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-01,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-02,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-03,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-04,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-05,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-06,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-07,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-08,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-09,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-10,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-11,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-12,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-13,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-14,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-15,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-16,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-17,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-18,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-19,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-20,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-21,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-22,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-23,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-24,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-25,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-26,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-27,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-28,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-29,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-30,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-03-31,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-01,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-02,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-03,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-04,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-05,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-06,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-07,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-08,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-09,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-10,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-11,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-12,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-13,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-14,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-15,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-16,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-17,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-18,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-19,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-20,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-24,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-25,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-26,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-27,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-28,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-29,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-04-30,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-01,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-02,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-03,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-04,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-05,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-06,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-07,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-08,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-09,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-10,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-11,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-12,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-13,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-14,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-15,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-16,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-17,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-18,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-19,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-20,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-21,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-22,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-23,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-24,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-25,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-26,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-29,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-30,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-05-31,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-01,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-02,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-03,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-04,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-05,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-06,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-07,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-08,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-09,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-10,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
2017-06-11,AliceSprings,-33.865143,151.2099,1,1,0.96,0.94,1.0,0.94,0.95
